Gads;Menesis;Diena;gh_id;value;name;lon;lat;elevation;x;y;to_sea;cont_tas;h1;h5;h10
2023;5;20;RIAI99PA;11.4;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;21;RIAI99PA;14.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;22;RIAI99PA;14.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;23;RIAI99PA;15.9;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;24;RIAI99PA;16.8;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;25;RIAI99PA;14.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;26;RIAI99PA;11.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;27;RIAI99PA;11.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;28;RIAI99PA;11.4;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;29;RIAI99PA;11.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;30;RIAI99PA;11.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;31;RIAI99PA;12.7;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;6;1;RIAI99PA;10.7;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;6;2;RIAI99PA;8.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;6;3;RIAI99PA;10.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;6;4;RIAI99PA;11.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;6;5;RIAI99PA;11.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
